@relation train_playmethod_class1_class2_V2

@attribute temporalCentroid numeric
@attribute LogSpecCentroid numeric
@attribute LogSpecSpread numeric
@attribute Energy numeric
@attribute ZeroCrossings numeric
@attribute SpecCentroid numeric
@attribute SpecSpread numeric
@attribute Rolloff numeric
@attribute Flux numeric
@attribute bandsCoefSum numeric
@attribute prjmin numeric
@attribute prjmax numeric
@attribute prjsum numeric
@attribute prjdis numeric
@attribute prjstd numeric
@attribute LogAttackTime numeric
@attribute playmethod {blown,string,struck_Hrm}
@attribute class1 {aerophone,chordophone}
@attribute class2 {aero_single-reed,chrd_composite,aero_lip-vibrated,chrd_simple,aero_double-reed,aero_free-reed,aero_side}
@attribute mix1_instrument {TenorSaxophone,ElectricGuitar,DTrumpet,TenorTrombone,Violin,CTrumpet,B-flatclarinet,Piano,DoubleBass,Oboe,Accordian}

@data
1.032484,-0.027448,0.785024,-0.000301,298,549.3397,218.6492,654.071,0,376.1799,-0.99953,0.006859,-0.030885,34.36588,0.171316,0.08522,blown,aerophone,aero_double-reed,Oboe
1.003858,-2.022127,1.083324,-0.004522,99,157.4021,111.7959,261.0901,0,409.8966,-0.991274,0.01547,-0.035125,39.2844,0.170497,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.390276,-0.011307,1.252636,0.002283,237,621.0451,339.2275,915.1611,0,365.9892,-0.996937,0.024683,-0.032082,37.76499,0.171096,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.632824,-1.135252,0.753733,-0.002318,187,265.095,189.5482,261.0901,0,380.1887,-0.999028,0.028411,-0.030633,35.4738,0.171361,-0.058752,blown,aerophone,aero_single-reed,TenorSaxophone
1.536829,-1.035952,1.096061,0.000678,185,333.0374,309.1885,524.8718,0,347.9238,-0.999312,0.020672,-0.029903,35.27868,0.17149,-0.252393,blown,aerophone,aero_lip-vibrated,CTrumpet
1.019867,-0.672366,0.711834,0.007816,205,352.8226,186.2681,516.7969,0,389.0218,-0.999522,0.013675,-0.030736,34.27875,0.171343,0.061109,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.300985,-0.451036,1.375583,-0.000914,261,555.7313,524.1924,785.9619,0.000002,245.2225,-0.997329,0.048454,-0.028054,38.07855,0.171802,-0.122699,string,chordophone,chrd_composite,DoubleBass
0.997172,-0.460053,0.816187,0.00185,308,427.3284,266.1938,651.3794,0,377.5557,-0.999476,0.017289,-0.031176,34.448,0.171263,0.178154,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.549887,-1.156647,1.072132,-0.000316,145,299.1992,264.7358,522.1802,0,370.9071,-0.99944,0.016976,-0.028515,34.96816,0.171726,-0.253451,blown,aerophone,aero_lip-vibrated,CTrumpet
1.615083,-0.974894,0.795908,-0.006229,125,302.6311,226.4296,390.2893,0,383.9387,-0.998981,0.030804,-0.028396,35.43546,0.171746,0.0975,blown,aerophone,aero_single-reed,TenorSaxophone
1.633609,-1.312345,0.768026,-0.001387,64,239.9405,194.7435,261.0901,0,365.8872,-0.999253,0.028275,-0.028893,34.96922,0.171663,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
1.003858,-2.188463,1.909804,0.00194,91,176.2652,165.619,261.0901,0,506.0071,-0.999229,0.020413,-0.029894,35.58848,0.171492,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.027577,-0.358133,0.81988,0.001519,309,452.2714,251.463,648.6877,0,377.382,-0.999671,0.017227,-0.029892,34.24715,0.171492,0.227624,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.07839,-0.087225,1.235821,-0.000304,306,654.0932,554.2708,1038.977,0.000005,243.7254,-0.997466,0.054837,-0.028673,37.46711,0.1717,-0.276338,blown,aerophone,aero_free-reed,Accordian
1.299325,-0.339406,0.831804,0.000162,393,464.0304,275.2911,780.5786,0,369.6256,-0.997524,0.06766,-0.028797,35.66807,0.171679,0.098797,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.850129,-0.866275,1.223955,-0.004897,188,392.7137,336.0883,909.7778,0,387.8785,-0.997894,0.027751,-0.030211,36.10074,0.171436,-0.026181,blown,aerophone,aero_single-reed,B-flatclarinet
1.539108,-1.001573,1.188028,0.00159,142,357.8641,322.9201,912.4695,0,395.8409,-0.998796,0.036047,-0.028814,35.69695,0.171676,-0.004663,blown,aerophone,aero_single-reed,B-flatclarinet
1.450107,-0.02951,0.870526,0.000474,227,597.3684,423.6298,1170.868,0.000002,348.1149,-0.997244,0.067734,-0.027145,36.92627,0.171948,0.288882,blown,aerophone,aero_single-reed,TenorSaxophone
1.693705,-0.78263,0.702837,0.003145,126,334.11,226.732,519.4885,0,384.7293,-0.999158,0.030139,-0.028819,34.97764,0.171676,0.327032,blown,aerophone,aero_single-reed,TenorSaxophone
1.019867,-0.469451,0.704278,0.005399,204,401.1895,183.2945,522.1802,0,392.4462,-0.999282,0.02576,-0.028955,34.86723,0.171653,0.061109,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.810818,-1.74509,0.465027,-0.000329,64,159.3379,74.9388,134.5825,0,483.8254,-0.996619,0.070315,-0.025755,36.80238,0.172162,-0.342021,string,chordophone,chrd_composite,ElectricGuitar
1.071612,-0.120314,1.071172,0.000145,249,595.5284,475.907,783.2703,0.000004,244.9184,-0.99813,0.036406,-0.028644,37.63364,0.171705,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.917447,-1.371546,0.997749,0.007711,109,258.3476,242.96,392.981,0,417.0629,-0.997404,0.010528,-0.03182,36.89854,0.171145,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.388541,-0.087087,1.279429,0.001878,266,624.5845,404.0514,1041.669,0,361.8993,-0.999371,0.026776,-0.028711,34.48521,0.171694,-0.32253,blown,aerophone,aero_lip-vibrated,DTrumpet
1.535154,-0.427799,1.360358,0.004037,246,528.7416,401.3034,912.4695,0,352.788,-0.99932,0.024306,-0.030456,34.81288,0.171393,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
1.799928,-0.600403,0.563684,0.005462,234,353.6797,140.2127,392.981,0,351.1787,-0.990259,0.038935,-0.03073,40.26576,0.171344,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.536829,0.146804,1.170199,0.004572,261,652.1044,291.5841,912.4695,0,441.2324,-0.987878,0.010919,-0.035222,39.87992,0.170477,-0.252393,blown,aerophone,aero_lip-vibrated,CTrumpet
1.299325,-0.407505,0.856623,-0.000686,322,448.6563,282.5934,780.5786,0,368.0213,-0.998125,0.057196,-0.028123,35.594,0.171791,0.098797,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.982023,-1.213152,1.090176,0.003602,210,307.0399,318.0628,656.7627,0.000031,323.1922,-0.997286,0.05581,-0.027222,36.86863,0.171936,-0.071555,string,chordophone,chrd_composite,Violin
1.045776,-0.364381,1.004762,-0.00332,280,472.0554,245.3194,651.3794,0,383.9242,-0.997997,0.038486,-0.031309,36.63578,0.171239,0.204729,blown,aerophone,aero_double-reed,Oboe
1.615083,-1.316315,0.705983,0.001983,62,231.8528,168.5896,261.0901,0,379.9899,-0.999351,0.024784,-0.029006,34.92428,0.171644,0.0975,blown,aerophone,aero_single-reed,TenorSaxophone
0.705387,-1.905137,2.374825,0.006737,126,233.228,142.5352,261.0901,0,531.7048,-0.996479,0.074993,-0.029803,37.29579,0.171508,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
1.273139,-0.579831,1.287357,-0.005349,297,504.2463,514.602,785.9619,0,286.9096,-0.997989,0.056912,-0.028573,36.36309,0.171717,-0.152125,string,chordophone,chrd_composite,DoubleBass
1.071612,-0.56886,1.354242,-0.000091,263,520.5132,525.3694,783.2703,0.000004,227.6077,-0.998626,0.032709,-0.030245,36.57539,0.17143,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.000043,0.064885,0.637196,0.002338,314,561.0422,172.1568,651.3794,0,403.5474,-0.996834,0.031094,-0.030811,36.98634,0.171329,-0.173352,blown,aerophone,aero_double-reed,Oboe
1.535154,-0.538821,1.368145,0.004285,183,499.4332,396.1494,917.8528,0,358.4317,-0.997872,0.031907,-0.030404,36.6036,0.171402,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
1.917447,-0.550332,1.202899,-0.000742,260,470.4241,357.2756,912.4695,0,374.6593,-0.999412,0.025818,-0.029403,34.93419,0.171576,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
0.945789,-0.965976,1.134003,0.001231,253,360.7536,336.1746,772.5037,0.000024,310.3659,-0.998275,0.053039,-0.028648,35.96075,0.171704,-0.155578,string,chordophone,chrd_composite,Violin
1.633609,-1.356181,0.734836,0.000387,63,229.1394,176.8669,261.0901,0,372.5225,-0.999184,0.031029,-0.030482,35.10906,0.171388,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
1.132893,-1.470964,0.66202,0.007505,125,202.7849,112.8353,387.5977,0,380.6559,-0.993547,0.102217,-0.026477,38.79785,0.172052,-0.712472,string,chordophone,chrd_composite,ElectricGuitar
1.330722,-2.873833,1.892952,-0.001587,85,113.732,113.3577,131.8909,0,460.3815,-0.984578,0.074322,-0.033093,40.49176,0.170903,-0.35427,blown,aerophone,aero_lip-vibrated,CTrumpet
1.633609,-1.363229,0.741305,0.001721,105,229.0188,181.6961,261.0901,0,382.5863,-0.999174,0.029909,-0.030391,35.34133,0.171404,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
1.539108,-0.604885,1.278536,0.000917,294,475.8858,399.6057,912.4695,0,361.8503,-0.998689,0.042691,-0.028765,35.87578,0.171685,-0.004663,blown,aerophone,aero_single-reed,B-flatclarinet
1.67324,-0.718274,0.658517,-0.003564,126,345.2671,227.1021,519.4885,0,385.1602,-0.999362,0.027182,-0.029197,34.68171,0.171612,0.365883,blown,aerophone,aero_single-reed,TenorSaxophone
1.633609,-1.356264,0.739949,-0.002403,63,229.8062,180.0453,261.0901,0,367.5242,-0.999514,0.021933,-0.029044,34.20226,0.171638,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
1.07839,-0.10545,1.230452,-0.002359,273,652.9334,577.8343,1173.56,0.000007,246.7264,-0.99523,0.060486,-0.02869,39.88815,0.171697,-0.276338,blown,aerophone,aero_free-reed,Accordian
1.46164,-1.386098,1.042059,0.001462,147,273.5541,311.8471,522.1802,0.000006,325.7063,-0.998695,0.011131,-0.03135,35.93017,0.171232,-0.023366,blown,aerophone,aero_single-reed,B-flatclarinet
0.993458,-0.068168,1.246181,0.000033,292,665.9495,559.5954,1044.36,0.000006,246.4935,-0.998209,0.025624,-0.031223,36.91999,0.171255,-0.334808,blown,aerophone,aero_free-reed,Accordian
1.002778,-0.304597,0.761738,-0.006414,238,463.8593,280.5992,524.8718,0,372.4521,-0.999501,0.011476,-0.030501,34.67518,0.171385,0.093207,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.679426,-1.388147,0.783284,-0.002908,93,230.1793,195.3832,261.0901,0,370.2928,-0.999205,0.00641,-0.032462,34.79539,0.171024,0.297961,blown,aerophone,aero_single-reed,TenorSaxophone
1.000043,0.006205,0.790306,0.004441,282,563.6899,234.3319,656.7627,0,349.0508,-0.999424,0.012304,-0.030502,35.19714,0.171385,-0.173352,blown,aerophone,aero_double-reed,Oboe
0.814554,-1.805398,2.362057,0.004285,143,249.9416,155.2622,263.7817,0,532.6149,-0.99816,0.049305,-0.026759,36.18929,0.172009,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
1.035114,-0.626367,0.911353,-0.001092,365,406.6902,334.7956,651.3794,0,384.1509,-0.996173,0.078564,-0.029492,37.17748,0.171561,0.218593,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.032484,0.111801,0.632145,0.007392,294,581.3907,194.5657,656.7627,0,383.4464,-0.99895,0.014504,-0.031273,35.55409,0.171246,0.08522,blown,aerophone,aero_double-reed,Oboe
1.520376,-0.991603,1.027476,-0.000609,137,327.2314,281.0762,522.1802,0,360.4563,-0.999289,0.029171,-0.028912,35.14518,0.17166,-0.312404,blown,aerophone,aero_lip-vibrated,CTrumpet
1.006606,-0.280924,0.929219,0.004621,245,487.0677,245.7873,654.071,0,363.1911,-0.999305,0.015403,-0.030137,35.60185,0.171449,0.055009,blown,aerophone,aero_double-reed,Oboe
1.52806,-0.493802,1.26514,-0.006883,211,496.7178,392.6502,785.9619,0,370.7379,-0.998177,0.029893,-0.030737,36.70778,0.171343,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.810818,-0.985999,0.745875,0.001525,126,286.4887,144.4959,392.981,0,368.8134,-0.995176,0.024355,-0.032996,37.47573,0.170922,-0.342021,string,chordophone,chrd_composite,ElectricGuitar
0.820262,-2.562059,2.869555,0.000205,128,213.8184,186.7862,261.0901,0,533.6886,-0.997695,0.060845,-0.027903,36.43851,0.171827,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
1.917447,-0.644674,1.15701,0.003694,217,434.8693,348.2173,909.7778,0,384.0594,-0.998997,0.034133,-0.030374,35.20438,0.171407,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
0.999821,-0.323324,0.949046,0.002985,280,481.5677,275.75,654.071,0,348.2517,-0.998778,0.029836,-0.032366,35.70121,0.171042,0.055009,blown,aerophone,aero_double-reed,Oboe
1.075736,-0.005775,1.014961,0.00748,259,628.4206,486.5461,783.2703,0.000003,242.3127,-0.996507,0.042358,-0.027963,38.93717,0.171817,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.799928,-1.708154,0.50222,0.002849,63,165.0048,80.8951,258.3984,0,478.2583,-0.997225,0.071366,-0.028039,35.81975,0.171805,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.390276,0.18092,1.118404,0.000772,271,693.4472,383.6758,1044.36,0,375.7661,-0.999326,0.027367,-0.029637,34.8766,0.171536,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.132893,-1.25871,0.720993,-0.00354,126,237.9977,128.5857,390.2893,0,394.1931,-0.999265,0.016854,-0.030608,34.547,0.171366,-0.712472,string,chordophone,chrd_composite,ElectricGuitar
0.978184,-1.022674,1.127301,-0.004636,211,348.7109,336.9831,775.1953,0.000031,315.3757,-0.997817,0.056552,-0.028655,36.6571,0.171703,-0.071555,string,chordophone,chrd_composite,Violin
1.295816,-0.875417,1.321335,-0.002918,189,437.3109,510.8959,783.2703,0.000004,235.3688,-0.996842,0.056603,-0.028228,38.01346,0.171774,-0.00766,string,chordophone,chrd_composite,DoubleBass
1.445637,-0.26751,0.977133,-0.000383,230,532.2002,427.9046,1168.176,0.000001,326.1085,-0.996909,0.066938,-0.029023,37.07637,0.171641,0.313422,blown,aerophone,aero_single-reed,TenorSaxophone
1.535154,-0.404115,1.372545,-0.00351,223,530.54,382.0139,912.4695,0,365.2125,-0.99895,0.033844,-0.030308,35.57904,0.171419,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
1.075736,-0.024509,1.026064,0.002514,264,620.1706,473.7129,783.2703,0.000001,244.2825,-0.996538,0.036297,-0.028834,39.1184,0.171673,-0.276282,blown,aerophone,aero_free-reed,Accordian
0.975964,-1.029314,1.064535,0.001492,185,331.3901,295.2262,648.6877,0.000003,323.1687,-0.998783,0.032562,-0.031092,35.93668,0.171278,-0.071555,string,chordophone,chrd_composite,Violin
1.693705,-1.106836,0.773791,0.001735,125,274.8552,208.9674,263.7817,0,386.5344,-0.99946,0.025387,-0.028624,34.36966,0.171708,0.327032,blown,aerophone,aero_single-reed,TenorSaxophone
1.067843,-1.163241,0.751227,-0.000266,126,256.1116,139.965,390.2893,0,372.3706,-0.999035,0.009417,-0.031552,35.11226,0.171194,-0.414578,string,chordophone,chrd_composite,ElectricGuitar
1.850129,-0.912816,1.213403,0.00439,187,379.7283,328.8918,909.7778,0,391.3662,-0.998185,0.029092,-0.031529,36.66477,0.171199,-0.026181,blown,aerophone,aero_single-reed,B-flatclarinet
1.081512,-1.102863,0.768015,-0.007847,126,268.1037,148.1587,392.981,0,360.1655,-0.997722,0.012353,-0.032666,36.09223,0.170985,-0.491264,string,chordophone,chrd_composite,ElectricGuitar
1.388541,-0.467905,1.364443,0.008297,244,499.2166,340.0574,785.9619,0,390.2055,-0.999506,0.006419,-0.031464,34.12755,0.17121,-0.32253,blown,aerophone,aero_lip-vibrated,CTrumpet
0.997854,-0.525173,0.824036,-0.003796,345,411.7513,274.3191,645.9961,0,366.1401,-0.999354,0.031459,-0.029008,34.51004,0.171644,0.157788,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.526102,-0.954959,1.104309,-0.007236,236,340.2519,267.9985,651.3794,0,373.7601,-0.999308,0.02323,-0.02898,35.31649,0.171649,-0.312404,blown,aerophone,aero_lip-vibrated,CTrumpet
1.850129,-1.403946,0.994167,0.007679,135,260.2037,280.0164,392.981,0,359.7711,-0.99938,0.012862,-0.02937,35.39558,0.171582,-0.026181,blown,aerophone,aero_single-reed,B-flatclarinet
1.330722,-0.759265,1.386101,-0.004708,206,444.7143,397.8568,785.9619,0,339.6264,-0.999523,0.022494,-0.028841,34.44514,0.171672,-0.35427,blown,aerophone,aero_lip-vibrated,CTrumpet
1.081512,-1.267515,0.718921,-0.003489,126,236.4528,127.7963,390.2893,0,394.1155,-0.998951,0.022623,-0.029743,34.98195,0.171518,-0.491264,string,chordophone,chrd_composite,ElectricGuitar
1.526726,-0.659837,1.317937,0.001185,209,455.6395,379.7176,788.6536,0,350.5129,-0.998758,0.031167,-0.029879,35.6694,0.171494,-0.242212,blown,aerophone,aero_lip-vibrated,CTrumpet
1.906808,-1.322331,1.051852,0.005896,127,279.9985,288.122,648.6877,0,383.0056,-0.999313,0.019442,-0.030005,35.25191,0.171472,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.239341,-0.158375,1.123136,0.001107,262,593.0051,485.2165,783.2703,0.000001,255.5582,-0.996935,0.06387,-0.027957,37.86401,0.171818,-0.161794,string,chordophone,chrd_composite,DoubleBass
1.52806,-0.840299,1.238034,0.00417,230,387.5849,320.0113,783.2703,0,389.6723,-0.999127,0.022486,-0.031201,35.69276,0.171259,-0.231911,blown,aerophone,aero_lip-vibrated,DTrumpet
1.519636,-0.252431,1.603177,0.003362,164,548.6343,261.0131,788.6536,0,484.805,-0.991236,0.048788,-0.031176,39.58766,0.171263,-0.237643,blown,aerophone,aero_lip-vibrated,DTrumpet
1.012393,-0.457394,0.734824,0.001521,225,412.4836,231.4737,522.1802,0,374.963,-0.999694,0.015623,-0.030391,34.02503,0.171404,0.098561,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.121035,-1.088499,0.759463,-0.004557,126,270.2206,148.2196,392.981,0,364.1387,-0.997731,0.013278,-0.032025,35.88731,0.171107,-0.580055,string,chordophone,chrd_composite,ElectricGuitar
1.519636,0.012619,1.204234,0.001937,320,651.4346,406.8536,1047.052,0,378.5231,-0.999293,0.020885,-0.029975,34.87447,0.171478,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.549887,-1.051278,1.005044,0.001432,196,310.2562,253.3126,522.1802,0,359.0106,-0.999032,0.0258,-0.027456,35.54403,0.171899,-0.253451,blown,aerophone,aero_lip-vibrated,CTrumpet
1.071612,-0.314864,1.185944,0.001043,228,553.495,493.6681,783.2703,0.00002,233.1625,-0.997477,0.031602,-0.032144,38.36569,0.171084,-0.276282,string,chordophone,chrd_composite,DoubleBass
1.471448,-0.504485,0.878522,0.00638,187,427.285,299.2221,648.6877,0,376.6661,-0.997984,0.047634,-0.030961,36.94956,0.171302,0.326642,blown,aerophone,aero_single-reed,TenorSaxophone
1.25619,-0.111876,1.129382,0.001176,282,610.8191,496.47,783.2703,0,270.878,-0.996567,0.061752,-0.028696,38.60042,0.171696,-0.157229,string,chordophone,chrd_composite,DoubleBass
1.906808,-1.386974,1.009611,-0.005208,105,264.2129,281.3166,516.7969,0,384.0374,-0.999513,0.020283,-0.029552,34.80509,0.171551,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.035114,-0.436099,0.774313,-0.00068,298,421.018,216.5229,645.9961,0,382.3773,-0.999823,0.012001,-0.030736,33.61079,0.171343,0.218593,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.67324,-1.050219,0.750013,0.00537,153,282.9719,206.5266,263.7817,0,386.9636,-0.999368,0.02346,-0.029865,34.82099,0.171497,0.365883,blown,aerophone,aero_single-reed,TenorSaxophone
1.032484,0.139631,0.580661,0.000418,296,586.374,185.9144,656.7627,0,383.7549,-0.998917,0.018916,-0.030984,35.86737,0.171298,0.08522,blown,aerophone,aero_double-reed,Oboe
1.679426,-1.206406,0.8134,0.001185,126,261.1785,209.3772,261.0901,0,381.6839,-0.999524,0.008909,-0.031124,34.56758,0.171273,0.297961,blown,aerophone,aero_single-reed,TenorSaxophone
1.519636,0.140881,1.188975,-0.000857,257,651.4519,291.8111,912.4695,0,452.134,-0.992469,0.087224,-0.028802,39.16986,0.171678,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.000043,-0.314558,0.886441,0.002263,267,477.9446,289.3652,651.3794,0,338.2714,-0.997303,0.045064,-0.029631,37.97382,0.171537,-0.173352,blown,aerophone,aero_double-reed,Oboe
1.535154,-0.712952,1.37403,-0.001944,234,433.6934,330.6537,783.2703,0,380.043,-0.999193,0.031155,-0.028473,35.00294,0.171733,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
1.52806,-0.86263,1.067544,-0.002137,138,357.1909,280.18,524.8718,0,384.2422,-0.999299,0.025766,-0.029925,35.13297,0.171486,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.071612,0.082541,1.199971,0.002058,286,712.1629,546.4893,974.3774,0.000002,252.3246,-0.996608,0.056788,-0.028169,39.00409,0.171784,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.390276,0.193825,1.143044,0.002199,279,704.8361,389.3512,1049.744,0,372.0802,-0.999306,0.028559,-0.028656,34.91398,0.171703,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.519636,0.066407,1.231416,-0.006757,270,679.5606,417.3203,1049.744,0,383.4463,-0.997795,0.03773,-0.029787,37.0631,0.17151,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.075736,-0.192671,1.158737,0.002804,261,592.617,508.0289,783.2703,0.000014,246.9564,-0.997917,0.043652,-0.028614,37.65424,0.17171,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.073628,-1.025862,0.77767,0.001265,126,281.5033,148.7784,392.981,0,360.7296,-0.997396,0.015921,-0.031652,36.69309,0.171176,-0.476059,string,chordophone,chrd_composite,ElectricGuitar
1.396315,-0.015222,1.071967,0.007167,293,643.305,476.7807,1300.067,0,360.6904,-0.996555,0.068047,-0.029396,37.49485,0.171578,-0.095031,blown,aerophone,aero_single-reed,TenorSaxophone
1.388541,0.00351,1.333556,-0.000038,280,675.4225,435.0834,1052.435,0,357.4811,-0.998745,0.031081,-0.027555,35.65001,0.171883,-0.32253,blown,aerophone,aero_lip-vibrated,CTrumpet
1.390276,0.284855,1.129308,0.004476,337,746.2351,401.7536,1178.943,0,371.3133,-0.99872,0.037345,-0.02863,35.78268,0.171707,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.63466,-0.981838,0.748419,0.006059,137,296.2548,213.6995,279.9316,0,379.6017,-0.999401,0.029785,-0.02845,34.45572,0.171737,-0.092464,blown,aerophone,aero_single-reed,TenorSaxophone
1.225879,0.143112,0.965367,-0.00633,295,683.2401,454.1872,1305.45,0.000001,336.9512,-0.998084,0.039165,-0.026787,36.50138,0.172004,-0.055417,blown,aerophone,aero_single-reed,TenorSaxophone
1.032484,-0.026423,0.762325,0.002741,313,544.3342,200.4285,651.3794,0,399.6774,-0.999451,0.023225,-0.029941,34.62759,0.171483,0.08522,blown,aerophone,aero_double-reed,Oboe
1.679426,-0.908993,0.740838,-0.000223,125,309.2461,216.0819,390.2893,0,376.672,-0.999385,0.013593,-0.031008,34.57524,0.171294,0.297961,blown,aerophone,aero_single-reed,TenorSaxophone
1.632824,-1.477992,0.670847,0.003652,62,205.674,152.2259,261.0901,0,373.2122,-0.999304,0.028218,-0.029732,34.74344,0.17152,-0.058752,blown,aerophone,aero_single-reed,TenorSaxophone
1.299325,-0.37213,0.845754,0.003988,323,457.7764,285.2104,654.071,0,366.812,-0.997883,0.058765,-0.027464,36.25196,0.171898,0.098797,blown,aerophone,aero_lip-vibrated,TenorTrombone
