temporalCentroid,LogSpecCentroid,LogSpecSpread,Energy,ZeroCrossings,SpecCentroid,SpecSpread,Rolloff,Flux,bandsCoefSum,prjmin,prjmax,prjsum,prjdis,prjstd,LogAttackTime,playmethod,class 1,class2,mix1_instrument
1.539108,-0.6306894,1.194176,-0.001793267,231,446.2868,344.7725,915.1611,1.11E-08,384.6569,-0.998975,0.02598308,-0.02992568,36.14321,0.1714861,-0.004663331,blown,aerophone,aero_single-reed,B-flatclarinet
1.526726,-0.6499251,1.401673,-0.007260974,170,467.5835,378.2235,785.9619,2.07E-09,360.533,-0.9985152,0.03609146,-0.03078453,36.10948,0.171334,-0.2422116,blown,aerophone,aero_lip-vibrated,CTrumpet
1.22923,-0.2350993,0.9667534,0.001435618,269,538.4849,415.3372,1044.36,1.43E-06,318.1597,-0.9993809,0.01889922,-0.02941832,35.11092,0.1715739,-0.2018804,blown,aerophone,aero_single-reed,TenorSaxophone
1.519636,-0.0550414,1.209321,-0.007874107,204,622.1962,399.0914,1028.21,1.01E-09,357.2778,-0.9985965,0.01813109,-0.03157297,36.55189,0.1711905,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.526102,-1.049206,1.049012,-0.005379864,204,316.5503,267.5642,519.4885,3.42E-10,373.3751,-0.9991672,0.02655888,-0.02778482,35.3452,0.171846,-0.3124043,blown,aerophone,aero_lip-vibrated,CTrumpet
1.396315,-0.009931049,0.946363,-0.005091078,160,621.0604,453.8531,1173.56,6.71E-08,365.2836,-0.9970257,0.06746054,-0.02773215,37.2792,0.1718545,-0.09503067,blown,aerophone,aero_single-reed,TenorSaxophone
1.25619,-0.6899299,1.404302,-0.002536832,207,502.2531,537.577,785.9619,9.21E-07,259.0019,-0.9964827,0.05544002,-0.02785023,39.26861,0.1718354,-0.1572295,string,chordophone,chrd_composite,DoubleBass
1.300985,-0.1861491,1.115302,0.00189095,265,583.4775,489.1134,783.2703,2.93E-06,259.9585,-0.9970708,0.0658464,-0.02694559,37.49733,0.1719796,-0.1226992,string,chordophone,chrd_composite,DoubleBass
1.810818,-0.5624606,0.5781155,-0.004803419,171,363.9077,157.8034,392.981,1.55E-06,319.6818,-0.9872175,0.06530664,-0.03345406,40.25628,0.1708328,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
0.9915858,-0.8147711,0.7690366,-0.002938474,123,317.604,137.2753,390.2893,5.07E-08,449.8692,-0.9872469,0.03344651,-0.03354393,38.67421,0.1708152,0.08324903,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.394951,0.1731891,1.148939,-0.000594446,310,699.5377,392.3007,1047.052,6.92E-10,366.8017,-0.9994477,0.02245117,-0.02910458,34.60854,0.1716274,-0.2402551,blown,aerophone,aero_lip-vibrated,CTrumpet
1.520376,-0.8747754,1.133245,-0.001030258,187,374.3451,335.5357,783.2703,5.81E-11,352.0484,-0.999365,0.02027178,-0.02899012,34.77164,0.1716467,-0.3124043,blown,aerophone,aero_lip-vibrated,CTrumpet
1.391502,-0.8244139,1.351128,0.002955655,165,401.4728,318.2383,783.2703,5.30E-11,376.5042,-0.9996136,0.008044555,-0.03034425,34.13198,0.1714125,-0.2910995,blown,aerophone,aero_lip-vibrated,CTrumpet
1.396315,-0.456283,0.9565234,0.002992958,197,450.4319,308.1166,524.8718,2.14E-07,371.7093,-0.9983656,0.03572776,-0.03080613,37.0777,0.1713301,-0.09503067,blown,aerophone,aero_single-reed,TenorSaxophone
0.7869839,-2.429989,0.5846305,-0.002221033,63,100.3453,45.5351,129.1992,1.30E-08,404.8255,-0.9938245,0.008600878,-0.03544576,37.99738,0.1704307,-0.6692826,struck_Hrm,chordophone,chrd_simple,Piano
1.027577,-0.4231039,0.7862569,0.001569441,359,431.657,250.1911,648.6877,6.14E-09,364.5104,-0.999623,0.01041096,-0.03137728,34.21188,0.1712264,0.2276244,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.633609,-1.011677,0.765155,0.002783101,126,290.7358,209.3789,263.7817,2.35E-09,381.3771,-0.9993351,0.0244269,-0.02902675,35.02185,0.1716405,0.09215708,blown,aerophone,aero_single-reed,TenorSaxophone
1.22923,-0.2027927,0.9650282,0.003921357,222,548.1644,414.189,1044.36,2.02E-07,328.2242,-0.9995069,0.0258197,-0.02990484,34.40886,0.1714897,-0.2018804,blown,aerophone,aero_single-reed,TenorSaxophone
1.002778,-0.1472608,0.7423208,-0.002309112,253,516.5225,317.5381,522.1802,7.17E-07,382.0157,-0.9984141,0.04196711,-0.02745549,35.91445,0.1718989,0.0932072,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.003858,-1.886474,2.407775,0.005285178,126,244.9473,169.2212,261.0901,1.21E-14,529.524,-0.9985832,0.04518725,-0.0285565,35.89733,0.1717194,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.045776,-0.2451684,0.8864811,0.004173528,252,491.3532,235.9264,654.071,2.91E-08,356.9096,-0.999111,0.02629172,-0.02749243,35.34501,0.171893,0.2047289,blown,aerophone,aero_double-reed,Oboe
0.627827,-2.647648,0.9568207,-0.00084086,72,103.8005,96.26226,196.4905,3.20E-06,360.8198,-0.9868763,0.02896755,-0.03319926,40.95276,0.1708825,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
1.073726,-0.5888228,1.334037,-0.003269254,260,509.2745,514.1455,783.2703,6.31E-06,230.8293,-0.9981571,0.04637793,-0.03081286,36.53064,0.1713289,-0.2762819,blown,aerophone,aero_free-reed,Accordian
1.239341,-0.9006137,1.231339,0.003812512,184,406.9159,468.0613,780.5786,3.86E-06,240.3411,-0.9952914,0.07144865,-0.02790841,39.5554,0.1718259,-0.1617936,string,chordophone,chrd_composite,DoubleBass
1.121035,-0.9770764,0.7691893,-0.003114867,145,292.498,168.0448,392.981,1.49E-06,316.1441,-0.9947774,0.02983913,-0.03168011,37.9365,0.1711707,-0.5800555,string,chordophone,chrd_composite,ElectricGuitar
1.679426,-1.379208,0.7799924,-0.004666244,73,231.1629,194.637,261.0901,9.21E-09,369.4547,-0.998834,0.007767942,-0.03276228,35.52953,0.1709668,0.2979614,blown,aerophone,aero_single-reed,TenorSaxophone
1.526726,-0.9050567,1.372131,-0.002105597,165,387.5447,317.35,780.5786,1.96E-10,378.5412,-0.998936,0.04021176,-0.02839275,35.17781,0.1717466,-0.2422116,blown,aerophone,aero_lip-vibrated,CTrumpet
1.445637,0.1332535,0.9228912,0.002267057,218,676.0187,471.1051,1302.759,3.89E-06,326.4383,-0.9947676,0.08951751,-0.02587622,38.55826,0.1721437,0.3134224,blown,aerophone,aero_single-reed,TenorSaxophone
1.771543,-0.6578229,1.218928,-0.003363505,314,439.6421,341.0282,912.4695,1.13E-08,384.1017,-0.9986266,0.01618013,-0.03143312,36.36856,0.1712162,-0.02480273,blown,aerophone,aero_single-reed,B-flatclarinet
1.330722,-0.8494263,1.384139,0.002932761,232,420.8453,383.8608,785.9619,1.27E-09,344.4377,-0.9995752,0.01940007,-0.02945296,34.57972,0.1715679,-0.3542704,blown,aerophone,aero_lip-vibrated,CTrumpet
1.067843,-1.163309,0.7558108,0.004878084,125,256.4407,140.9219,390.2893,1.72E-07,371.7103,-0.9986849,0.01181851,-0.03139366,35.17666,0.1712234,-0.4145776,string,chordophone,chrd_composite,ElectricGuitar
0.9759644,-0.8228849,1.204629,-0.004482986,238,409.3635,387.6362,915.1611,1.61E+137,377.8441,-0.9957432,0.04820951,-0.0300966,37.96801,0.1714562,-0.07155538,string,chordophone,chrd_composite,Violin
1.073628,-1.523364,0.6270293,0.004400657,125,193.7393,103.1923,263.7817,8.26E-10,448.3744,-0.9970219,0.07177114,-0.02972626,36.136,0.1715208,-0.476059,string,chordophone,chrd_composite,ElectricGuitar
1.539108,-0.7209474,1.223107,-0.000823342,278,432.556,373.9892,909.7778,4.27E-08,361.7631,-0.9990762,0.03120037,-0.02934826,35.46104,0.1715859,-0.004663331,blown,aerophone,aero_single-reed,B-flatclarinet
1.445637,-0.2270077,0.865314,-0.004683108,189,509.4576,328.469,651.3794,7.66E-07,339.1404,-0.9983779,0.03846723,-0.02784715,36.27329,0.1718359,0.3134224,blown,aerophone,aero_single-reed,TenorSaxophone
1.225879,-0.5741288,0.8045859,0.004585485,172,396.0162,263.0863,522.1802,4.93E-07,335.5957,-0.9979069,0.01631707,-0.03196465,36.68199,0.1711178,-0.05541662,blown,aerophone,aero_single-reed,TenorSaxophone
1.071612,-0.2632399,1.259507,0.003646355,291,597.6566,542.7813,912.4695,9.22E-06,241.1335,-0.9981276,0.05173647,-0.02730649,36.59289,0.1719226,-0.2762819,blown,aerophone,aero_free-reed,Accordian
1.018828,-0.5493137,0.7140687,-0.001607104,198,382.9181,197.7433,522.1802,3.67E-08,364.8816,-0.9989826,0.02035959,-0.03134658,35.20197,0.1712321,0.06972346,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.46164,-1.503623,0.9473549,-0.003158202,125,243.8424,292.4886,258.3984,8.15E-06,332.5341,-0.9990064,0.02225029,-0.03008448,35.86426,0.1714583,-0.02336622,blown,aerophone,aero_single-reed,B-flatclarinet
1.52806,-0.9384985,1.192006,0.000704063,125,358.9436,298.1063,777.887,1.06E-11,383.2717,-0.9995208,0.02113958,-0.0286128,34.57494,0.17171,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
1.906808,-0.8553562,1.21658,-0.002647043,202,394.4427,336.2507,909.7778,3.14E-10,401.1113,-0.99854,0.02985754,-0.03032588,35.55102,0.1714158,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.526726,-0.9656481,1.310362,-8.42E-05,223,366.8199,308.7973,780.5786,8.14E-11,373.2413,-0.9990359,0.03168974,-0.02793071,35.20076,0.1718223,-0.2422116,blown,aerophone,aero_lip-vibrated,CTrumpet
0.8202616,-2.728367,2.855171,0.002667388,75,196.3633,202.1057,261.0901,2.96E-13,542.7604,-0.9973772,0.06830382,-0.02836872,36.24519,0.1717505,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
0.9937014,-0.7734397,1.318815,-0.001408555,167,460.0708,510.9704,783.2703,7.81E-06,224.5558,-0.9984351,0.02293175,-0.0304893,36.79359,0.1713868,-0.3348084,blown,aerophone,aero_free-reed,Accordian
1.539108,-1.380306,1.004584,-0.005285894,119,265.3105,284.8854,392.981,7.01E-07,353.155,-0.9996147,0.01222075,-0.03073941,34.69271,0.1713421,-0.004663331,blown,aerophone,aero_single-reed,B-flatclarinet
1.679426,-0.937217,0.7464454,-6.16E-05,149,303.5654,213.6084,263.7817,5.46E-09,379.2412,-0.9992767,0.02072703,-0.03036383,35.27303,0.1714091,0.2979614,blown,aerophone,aero_single-reed,TenorSaxophone
0.9986647,-0.4261285,0.8236706,-0.004653513,225,437.6787,296.2167,524.8718,2.85E-07,373.8178,-0.9997733,0.01181651,-0.03028061,33.78292,0.1714238,0.07950119,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.8202616,-2.59124,2.871602,-0.001832241,132,211.9736,194.5605,261.0901,2.34E-14,537.8989,-0.9959731,0.07981151,-0.02674877,37.82842,0.1720103,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
0.9934581,-0.5662458,1.358653,-0.002613203,227,517.0792,522.3129,783.2703,3.49E-05,225.9328,-0.9980275,0.01904677,-0.03239886,37.21826,0.1710361,-0.3348084,blown,aerophone,aero_free-reed,Accordian
1.25619,-0.1344564,1.087281,0.00029137,260,592.2243,472.0638,783.2703,2.45E-07,273.8123,-0.996937,0.06144077,-0.02845009,38.22675,0.1717371,-0.1572295,string,chordophone,chrd_composite,DoubleBass
1.021142,0.02337254,0.7055,0.00108138,314,555.5693,194.5201,654.071,1.16E-08,393.2609,-0.9990837,0.03236307,-0.02940603,35.59545,0.171576,0.08522017,blown,aerophone,aero_double-reed,Oboe
0.8168174,-2.058243,0.9160599,-0.00780373,63,137.4462,107.8181,131.8909,1.57E-10,471.1172,-0.9991266,0.0199221,-0.03051266,35.78224,0.1713826,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.067843,-1.508863,0.6343002,-0.000396061,125,196.0527,104.6181,384.906,8.60E-10,443.6512,-0.9974745,0.06637794,-0.02897547,35.75477,0.1716492,-0.4145776,string,chordophone,chrd_composite,ElectricGuitar
1.67324,-0.7414841,0.6736501,0.000105468,126,341.4049,228.8979,519.4885,2.72E-09,384.8751,-0.9994968,0.01738347,-0.02994147,34.67365,0.1714833,0.3658826,blown,aerophone,aero_single-reed,TenorSaxophone
1.519636,-0.3958973,1.24552,-0.000830342,198,504.3634,334.6889,785.9619,1.01E-10,404.0152,-0.9993845,0.02208607,-0.02894943,34.9568,0.1716536,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.810818,-1.661404,0.540685,0.007040072,63,172.1694,87.31778,258.3984,1.75E-10,475.5044,-0.9976492,0.06400796,-0.02960146,35.73965,0.1715424,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
1.040089,0.0552065,0.717347,0.002780927,312,569.9112,207.8177,654.071,1.08E-08,384.0153,-0.9991974,0.01250008,-0.03159271,35.15143,0.1711868,-0.1752943,blown,aerophone,aero_double-reed,Oboe
0.9937014,-0.4731222,1.267235,-9.34E-05,233,522.7224,485.8213,904.3945,1.61E+137,250.3082,-0.9842661,0.1672775,-0.02388768,41.51695,0.1724309,-0.3348084,blown,aerophone,aero_free-reed,Accordian
1.081512,-1.303482,0.7100373,0.001762715,126,230.1882,124.3604,390.2893,1.19E-08,399.5091,-0.9979876,0.02999449,-0.02919146,36.10101,0.1716126,-0.4912642,string,chordophone,chrd_composite,ElectricGuitar
1.632824,-1.462808,0.7079001,0.000845644,63,211.1623,164.0617,261.0901,6.15E-09,363.5946,-0.9996052,0.02049628,-0.02880745,34.33546,0.1716775,-0.05875231,blown,aerophone,aero_single-reed,TenorSaxophone
1.300985,-0.4926735,1.308213,0.000710209,339,536.5322,546.1811,842.4866,2.27E-06,255.4498,-0.9979028,0.04950098,-0.02763572,37.09999,0.17187,-0.1226992,string,chordophone,chrd_composite,DoubleBass
1.46164,-1.311278,1.030188,-0.004975673,148,281.3103,300.988,643.3044,4.18E-06,336.1817,-0.9991348,0.01465038,-0.03120239,35.68302,0.1712584,-0.02336622,blown,aerophone,aero_single-reed,B-flatclarinet
1.519636,-0.4238991,1.305246,0.000591733,166,502.8667,339.1158,850.5615,6.11E-11,404.1354,-0.9994784,0.01819072,-0.03059203,34.73112,0.1713685,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.067843,-1.279469,0.7708085,0.001392606,125,239.9558,147.8463,390.2893,4.39E-06,341.2915,-0.9967407,0.01946783,-0.03274989,36.60053,0.1709692,-0.4145776,string,chordophone,chrd_composite,ElectricGuitar
1.810818,-1.688374,0.5190536,-0.002232323,63,168.0338,83.80638,258.3984,5.73E-11,479.0859,-0.9973092,0.07048568,-0.02920592,35.63575,0.1716102,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
1.520376,-0.9576777,1.025653,0.000416177,154,334.7401,285.174,522.1802,3.70E-10,359.0482,-0.9991794,0.02829559,-0.0306522,35.47237,0.1713577,-0.3124043,blown,aerophone,aero_lip-vibrated,CTrumpet
1.632824,-1.421047,0.7817604,0.002072907,92,225.0632,193.0315,261.0901,3.26E-08,371.3688,-0.9994746,0.01828354,-0.02864147,34.85973,0.1717053,-0.05875231,blown,aerophone,aero_single-reed,TenorSaxophone
1.632824,-1.48999,0.708746,-0.002411527,83,207.9013,167.0958,261.0901,2.63E-08,372.7242,-0.9996574,0.01883832,-0.02940714,34.11514,0.1715758,-0.05875231,blown,aerophone,aero_single-reed,TenorSaxophone
1.520376,-1.117631,0.9843785,-0.003662704,191,295.9579,251.7075,516.7969,6.67E-11,364.0283,-0.9993991,0.02566713,-0.02915398,34.79943,0.171619,-0.3124043,blown,aerophone,aero_lip-vibrated,CTrumpet
0.79522,-2.310441,2.723881,-0.001546562,128,225.4163,184.8867,261.0901,4.38E-11,531.9595,-0.9974673,0.06433404,-0.02778171,36.52554,0.1718465,-0.6961724,struck_Hrm,chordophone,chrd_simple,Piano
1.810818,-1.791193,0.4113275,-0.001801634,63,152.3414,67.48092,131.8909,8.89E-12,499.7778,-0.9951521,0.09100605,-0.02594549,36.9439,0.1721333,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
0.9457889,-0.9043747,1.091908,-0.0001206,225,363.8434,317.5809,648.6877,2.48E-05,317.7427,-0.9989889,0.0331439,-0.03054276,35.54586,0.1713773,-0.1555778,string,chordophone,chrd_composite,Violin
1.632824,-1.349507,0.79374,-0.001844334,125,236.2962,196.8986,261.0901,1.87E-08,372.36,-0.9994242,0.02067436,-0.02834366,34.89578,0.1717547,-0.05875231,blown,aerophone,aero_single-reed,TenorSaxophone
1.018828,-0.6441656,0.745102,-0.002160687,199,362.9552,202.0967,516.7969,3.63E-08,384.4347,-0.9993869,0.0217641,-0.02942541,34.78973,0.1715727,0.06972346,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.535154,-0.6488792,1.36346,0.006356707,259,450.0326,335.7266,783.2703,1.18E-10,378.2804,-0.9993161,0.01768709,-0.02868213,35.13089,0.1716985,-0.2989668,blown,aerophone,aero_lip-vibrated,CTrumpet
1.549887,-1.135636,1.10433,0.003095517,244,308.709,277.3618,522.1802,3.08E-10,372.8796,-0.9993603,0.02019122,-0.02892251,35.14072,0.1716581,-0.2534505,blown,aerophone,aero_lip-vibrated,CTrumpet
1.000043,-0.3308286,0.9551564,-0.000666445,251,476.9708,254.017,656.7627,4.40E-08,349.0008,-0.9995058,0.01728748,-0.02914621,34.90067,0.1716203,-0.1733523,blown,aerophone,aero_double-reed,Oboe
1.330722,-1.179872,1.177465,-0.004688245,146,306.5854,273.071,637.9211,3.01E-09,363.0995,-0.9980685,0.03292732,-0.02986805,36.53096,0.1714962,-0.3542704,blown,aerophone,aero_lip-vibrated,CTrumpet
1.810818,-1.047521,0.7461294,-0.004035312,126,275.2792,141.4332,392.981,6.01E-08,378.2583,-0.9952729,0.02227772,-0.03309934,37.95889,0.1709019,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
1.549887,-0.684388,1.217079,0.001263702,246,434.7271,362.1306,783.2703,5.63E-10,359.6555,-0.9990049,0.02789683,-0.03176385,35.36061,0.1711552,-0.2534505,blown,aerophone,aero_lip-vibrated,CTrumpet
1.850129,-0.6835059,1.229027,0.002143064,305,442.9405,366.2141,915.1611,1.11E-06,363.2268,-0.9993479,0.02647414,-0.0305906,35.08429,0.1713687,-0.02618124,blown,aerophone,aero_single-reed,B-flatclarinet
1.549887,-0.9272887,1.262108,-0.007683208,250,388.1372,376.6398,785.9619,2.02E-09,354.9996,-0.9991838,0.01955797,-0.03106002,35.29371,0.1712843,-0.2534505,blown,aerophone,aero_lip-vibrated,CTrumpet
1.52806,-0.9565,1.129714,-0.000863689,170,344.7315,287.4848,654.071,1.95E-10,380.7193,-0.9994972,0.01879265,-0.02911791,34.72471,0.1716251,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
1.63466,-1.04637,0.7714294,0.001222557,184,286.4879,215.2971,263.7817,2.46E-10,374.4369,-0.9994171,0.0267003,-0.02949416,34.56341,0.1715608,-0.09246434,blown,aerophone,aero_single-reed,TenorSaxophone
1.512944,-1.14139,1.118141,-0.002795856,223,327.4396,352.285,654.071,9.86E-08,347.1227,-0.9984226,0.04462524,-0.0299535,36.14874,0.1714812,0.05435766,blown,aerophone,aero_single-reed,B-flatclarinet
1.006606,-0.3246299,1.001137,0.002655992,226,484.2533,252.8469,654.071,4.41E-08,361.2962,-0.9994164,0.01119724,-0.03055746,35.32747,0.1713747,0.05500888,blown,aerophone,aero_double-reed,Oboe
1.22923,-0.01277497,1.022016,0.001974939,333,635.5055,471.3888,1302.759,4.75E-07,321.9456,-0.998953,0.04036639,-0.03022505,35.16034,0.1714336,-0.2018804,blown,aerophone,aero_single-reed,TenorSaxophone
1.526726,-0.8824029,1.385468,-0.000572117,189,399.5109,331.5056,783.2703,1.13E-10,371.1352,-0.999018,0.03223528,-0.02770247,35.47002,0.1718593,-0.2422116,blown,aerophone,aero_lip-vibrated,CTrumpet
1.299325,-0.4617896,0.8593815,0.000652988,309,435.2207,290.1347,777.887,2.49E-08,365.1586,-0.9983526,0.05030872,-0.02708641,35.51262,0.1719574,0.09879671,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.391502,-0.4572011,1.404971,0.003302947,240,534.0046,421.4551,915.1611,4.82E-10,346.5422,-0.9990744,0.03159589,-0.02888837,35.35394,0.1716639,-0.2910995,blown,aerophone,aero_lip-vibrated,CTrumpet
1.917447,-1.09116,1.15521,0.004308097,181,332.5156,304.9249,654.071,3.50E-09,396.4249,-0.9989224,0.008443667,-0.03080084,34.99224,0.1713311,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.450107,0.1130281,0.870851,0.002392108,234,650.825,429.5503,1170.868,6.90E-07,332.5797,-0.9980219,0.05244637,-0.02717653,36.50157,0.1719432,0.2888816,blown,aerophone,aero_single-reed,TenorSaxophone
1.52806,-0.9277371,1.194764,-0.004438407,144,362.1803,300.2096,780.5786,2.56E-10,385.5234,-0.9991009,0.02911549,-0.02976209,35.67447,0.1715146,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
1.799928,-1.430884,0.6687731,-0.002237832,126,208.7163,112.1547,387.5977,3.02E-09,428.1585,-0.9993598,0.0120733,-0.03158154,34.41517,0.1711889,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.300985,-0.2627514,1.220874,0.00183073,226,580.0495,512.2544,783.2703,1.15E-05,248.0694,-0.997551,0.02691904,-0.03169519,37.72711,0.1711679,-0.1226992,string,chordophone,chrd_composite,DoubleBass
1.391502,-0.5030177,1.395899,-0.001400224,197,508.5367,397.3363,912.4695,4.76E-10,356.1187,-0.9992214,0.02478954,-0.02950129,35.0594,0.1715596,-0.2910995,blown,aerophone,aero_lip-vibrated,CTrumpet
0.9934581,-0.09212903,1.064753,-0.002535478,274,605.6121,483.668,783.2703,9.53E-06,245.8726,-0.9984151,0.01236407,-0.03263582,36.90051,0.170991,-0.3348084,blown,aerophone,aero_free-reed,Accordian
1.388541,-0.4787014,1.326016,0.000718363,242,487.5004,329.6029,783.2703,2.01E-10,386.3666,-0.9994621,0.01181056,-0.03027152,34.72663,0.1714254,-0.3225296,blown,aerophone,aero_lip-vibrated,CTrumpet
1.810818,-1.54086,0.6179858,-0.004413374,125,190.969,101.4643,263.7817,5.80E-10,451.5246,-0.9989205,0.03304445,-0.0294689,35.62006,0.1715652,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
1.000043,0.04186475,0.655219,0.00453984,314,556.7348,187.2743,651.3794,3.55E-08,382.697,-0.9985495,0.02116905,-0.0318352,36.31056,0.1711419,-0.1733523,blown,aerophone,aero_double-reed,Oboe
1.019867,-0.5908593,0.7144674,0.009247011,206,371.5187,181.6523,522.1802,2.87E-08,400.3286,-0.9996517,0.01655263,-0.029427,34.11164,0.1715724,0.06110869,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.520376,-1.132834,1.011761,-0.002028576,187,295.2006,252.9499,460.2722,3.45E-10,368.2197,-0.9992694,0.03382435,-0.02932791,34.64232,0.1715893,-0.3124043,blown,aerophone,aero_lip-vibrated,CTrumpet
1.536829,-1.194522,0.9617425,0.001841961,203,275.8172,225.0374,454.8889,1.65E-09,361.6372,-0.999519,0.01847623,-0.02874504,34.65134,0.171688,-0.2523927,blown,aerophone,aero_lip-vibrated,CTrumpet
1.445637,0.09484076,0.9890933,-0.000910111,349,671.602,473.9563,1305.45,7.67E-07,329.2463,-0.996653,0.07071958,-0.02803875,37.69264,0.1718047,0.3134224,blown,aerophone,aero_single-reed,TenorSaxophone
1.633609,-1.356181,0.7348357,-0.000422581,63,229.1394,176.8669,261.0901,2.51E-09,372.5225,-0.9991843,0.03102864,-0.03048176,35.10906,0.1713881,0.09215708,blown,aerophone,aero_single-reed,TenorSaxophone
