inst#,actual,predicted,error,prediction
145,11:Accordian,11:Accordian,,0.999
146,11:Accordian,11:Accordian,,0.998
147,11:Accordian,11:Accordian,,0.998
148,11:Accordian,11:Accordian,,0.998
149,11:Accordian,11:Accordian,,0.998
150,11:Accordian,11:Accordian,,0.998
151,11:Accordian,11:Accordian,,0.998
152,11:Accordian,11:Accordian,,0.998
153,11:Accordian,11:Accordian,,0.998
154,11:Accordian,11:Accordian,,0.998
155,11:Accordian,11:Accordian,,0.998
156,11:Accordian,11:Accordian,,0.998
157,11:Accordian,11:Accordian,,0.998
158,11:Accordian,11:Accordian,,0.998
159,11:Accordian,11:Accordian,,0.998
160,11:Accordian,11:Accordian,,0.998
161,11:Accordian,11:Accordian,,0.998
162,11:Accordian,11:Accordian,,0.998
163,11:Accordian,11:Accordian,,0.998
164,11:Accordian,11:Accordian,,0.998
165,11:Accordian,11:Accordian,,0.999
166,11:Accordian,11:Accordian,,0.998
167,11:Accordian,11:Accordian,,0.998
168,11:Accordian,11:Accordian,,0.998
169,11:Accordian,11:Accordian,,0.998
170,11:Accordian,11:Accordian,,0.998
171,11:Accordian,11:Accordian,,0.998
172,11:Accordian,11:Accordian,,0.998
173,11:Accordian,11:Accordian,,0.998
174,11:Accordian,11:Accordian,,0.999
175,11:Accordian,11:Accordian,,0.998
176,11:Accordian,11:Accordian,,0.998
177,11:Accordian,11:Accordian,,0.998
178,11:Accordian,11:Accordian,,0.998
179,11:Accordian,11:Accordian,,0.998
180,11:Accordian,11:Accordian,,0.998
181,11:Accordian,11:Accordian,,0.998
182,11:Accordian,11:Accordian,,0.998
183,11:Accordian,11:Accordian,,0.998
184,11:Accordian,11:Accordian,,0.998
185,11:Accordian,11:Accordian,,0.998
186,11:Accordian,11:Accordian,,0.998
187,11:Accordian,11:Accordian,,0.998
188,11:Accordian,11:Accordian,,0.998
189,11:Accordian,11:Accordian,,0.998
190,11:Accordian,11:Accordian,,0.998
191,11:Accordian,11:Accordian,,0.998
192,11:Accordian,11:Accordian,,0.998
193,11:Accordian,11:Accordian,,0.999
194,11:Accordian,11:Accordian,,0.998
195,11:Accordian,11:Accordian,,0.799
196,11:Accordian,11:Accordian,,0.998
197,11:Accordian,11:Accordian,,0.998
198,11:Accordian,11:Accordian,,0.998
199,11:Accordian,11:Accordian,,0.998
200,11:Accordian,11:Accordian,,0.999
201,11:Accordian,11:Accordian,,0.998
202,11:Accordian,11:Accordian,,0.999
203,11:Accordian,11:Accordian,,0.998
204,11:Accordian,11:Accordian,,0.998
205,11:Accordian,11:Accordian,,0.998
206,11:Accordian,11:Accordian,,0.998
207,11:Accordian,11:Accordian,,0.999
208,11:Accordian,11:Accordian,,0.998
209,11:Accordian,11:Accordian,,0.998
210,11:Accordian,11:Accordian,,0.998
211,11:Accordian,11:Accordian,,0.998
212,11:Accordian,11:Accordian,,0.998
213,11:Accordian,11:Accordian,,0.998
214,11:Accordian,11:Accordian,,0.998
215,11:Accordian,11:Accordian,,0.998
216,11:Accordian,11:Accordian,,0.999
217,11:Accordian,11:Accordian,,0.998
218,11:Accordian,11:Accordian,,0.998
219,11:Accordian,11:Accordian,,0.998
220,11:Accordian,11:Accordian,,0.998
221,11:Accordian,11:Accordian,,0.998
222,11:Accordian,11:Accordian,,0.998
223,11:Accordian,11:Accordian,,0.998
224,11:Accordian,11:Accordian,,0.998
225,11:Accordian,11:Accordian,,0.998
226,11:Accordian,11:Accordian,,0.998
227,11:Accordian,11:Accordian,,0.998
228,11:Accordian,11:Accordian,,0.998
229,11:Accordian,11:Accordian,,0.799
230,11:Accordian,11:Accordian,,0.998
231,11:Accordian,11:Accordian,,0.998
232,11:Accordian,11:Accordian,,0.998
233,11:Accordian,11:Accordian,,0.998
234,11:Accordian,11:Accordian,,0.998
235,11:Accordian,11:Accordian,,0.998
236,11:Accordian,11:Accordian,,0.998
237,11:Accordian,11:Accordian,,0.998
238,11:Accordian,11:Accordian,,0.998
239,11:Accordian,11:Accordian,,0.999
240,11:Accordian,11:Accordian,,0.998
241,11:Accordian,11:Accordian,,0.998
242,11:Accordian,11:Accordian,,0.998
243,11:Accordian,11:Accordian,,0.998
244,11:Accordian,11:Accordian,,0.998
245,11:Accordian,11:Accordian,,0.998
246,11:Accordian,11:Accordian,,0.998
247,11:Accordian,11:Accordian,,0.998
248,11:Accordian,11:Accordian,,0.998
249,11:Accordian,11:Accordian,,0.998
250,11:Accordian,11:Accordian,,0.998
251,11:Accordian,11:Accordian,,0.998
252,11:Accordian,11:Accordian,,0.998
253,11:Accordian,11:Accordian,,0.998
254,11:Accordian,11:Accordian,,0.998
255,11:Accordian,11:Accordian,,0.998
256,11:Accordian,11:Accordian,,0.998
257,11:Accordian,11:Accordian,,0.998
258,11:Accordian,11:Accordian,,0.998
259,11:Accordian,11:Accordian,,0.998
260,11:Accordian,11:Accordian,,0.998
261,11:Accordian,11:Accordian,,0.998
262,11:Accordian,11:Accordian,,0.998
263,11:Accordian,11:Accordian,,0.998
264,11:Accordian,11:Accordian,,0.998
265,11:Accordian,11:Accordian,,0.998
266,11:Accordian,11:Accordian,,0.998
267,11:Accordian,11:Accordian,,0.799
268,11:Accordian,11:Accordian,,0.998
269,11:Accordian,11:Accordian,,0.998
270,11:Accordian,11:Accordian,,0.998
271,11:Accordian,11:Accordian,,0.998
272,6:CTrumpet,6:CTrumpet,,0.898
273,6:CTrumpet,6:CTrumpet,,0.998
274,6:CTrumpet,6:CTrumpet,,0.998
275,6:CTrumpet,6:CTrumpet,,0.998
276,6:CTrumpet,6:CTrumpet,,0.998
277,6:CTrumpet,6:CTrumpet,,0.998
278,6:CTrumpet,6:CTrumpet,,0.998
279,6:CTrumpet,6:CTrumpet,,0.998
280,6:CTrumpet,6:CTrumpet,,0.998
281,6:CTrumpet,6:CTrumpet,,0.599
282,6:CTrumpet,6:CTrumpet,,0.998
283,6:CTrumpet,6:CTrumpet,,0.998
284,6:CTrumpet,6:CTrumpet,,0.998
285,6:CTrumpet,6:CTrumpet,,0.998
286,6:CTrumpet,6:CTrumpet,,0.998
287,6:CTrumpet,3:DTrumpet,+,0.499
288,6:CTrumpet,6:CTrumpet,,0.998
289,6:CTrumpet,6:CTrumpet,,0.998
290,6:CTrumpet,6:CTrumpet,,0.998
291,6:CTrumpet,6:CTrumpet,,0.998
292,6:CTrumpet,6:CTrumpet,,0.998
293,6:CTrumpet,3:DTrumpet,+,0.799
294,6:CTrumpet,6:CTrumpet,,0.998
295,6:CTrumpet,6:CTrumpet,,0.998
296,6:CTrumpet,6:CTrumpet,,0.898
297,6:CTrumpet,6:CTrumpet,,0.998
298,6:CTrumpet,6:CTrumpet,,0.998
299,6:CTrumpet,6:CTrumpet,,0.998
300,6:CTrumpet,6:CTrumpet,,0.499
301,6:CTrumpet,6:CTrumpet,,0.998
302,6:CTrumpet,6:CTrumpet,,0.998
303,6:CTrumpet,6:CTrumpet,,0.998
304,6:CTrumpet,6:CTrumpet,,0.999
305,6:CTrumpet,6:CTrumpet,,0.998
306,6:CTrumpet,6:CTrumpet,,0.998
307,6:CTrumpet,6:CTrumpet,,0.998
308,6:CTrumpet,19:BassSaxophone,+,0.599
309,6:CTrumpet,19:BassSaxophone,+,0.899
310,6:CTrumpet,6:CTrumpet,,0.998
311,6:CTrumpet,6:CTrumpet,,0.899
312,6:CTrumpet,6:CTrumpet,,0.898
313,6:CTrumpet,6:CTrumpet,,0.998
314,6:CTrumpet,6:CTrumpet,,0.998
315,6:CTrumpet,6:CTrumpet,,0.998
316,6:CTrumpet,6:CTrumpet,,0.499
317,6:CTrumpet,6:CTrumpet,,0.998
318,6:CTrumpet,17:BaritoneSaxophone,+,0.699
319,6:CTrumpet,6:CTrumpet,,0.998
320,6:CTrumpet,6:CTrumpet,,0.998
321,6:CTrumpet,6:CTrumpet,,0.998
322,6:CTrumpet,6:CTrumpet,,0.999
323,6:CTrumpet,6:CTrumpet,,0.998
324,6:CTrumpet,6:CTrumpet,,0.998
325,6:CTrumpet,6:CTrumpet,,0.998
326,6:CTrumpet,6:CTrumpet,,0.998
327,6:CTrumpet,6:CTrumpet,,0.999
328,6:CTrumpet,6:CTrumpet,,0.998
329,6:CTrumpet,6:CTrumpet,,0.998
330,6:CTrumpet,19:BassSaxophone,+,0.798
331,6:CTrumpet,6:CTrumpet,,0.998
332,6:CTrumpet,6:CTrumpet,,0.999
333,6:CTrumpet,6:CTrumpet,,0.998
334,6:CTrumpet,6:CTrumpet,,0.998
335,6:CTrumpet,6:CTrumpet,,0.998
336,6:CTrumpet,6:CTrumpet,,0.998
337,6:CTrumpet,6:CTrumpet,,0.998
338,6:CTrumpet,6:CTrumpet,,0.998
339,6:CTrumpet,17:BaritoneSaxophone,+,0.799
340,6:CTrumpet,6:CTrumpet,,0.799
341,6:CTrumpet,6:CTrumpet,,0.599
342,6:CTrumpet,6:CTrumpet,,0.998
343,6:CTrumpet,6:CTrumpet,,0.999
344,6:CTrumpet,6:CTrumpet,,0.998
345,6:CTrumpet,6:CTrumpet,,0.998
346,6:CTrumpet,6:CTrumpet,,0.998
347,6:CTrumpet,6:CTrumpet,,0.998
348,6:CTrumpet,19:BassSaxophone,+,0.499
349,6:CTrumpet,6:CTrumpet,,0.998
350,6:CTrumpet,6:CTrumpet,,0.998
351,6:CTrumpet,6:CTrumpet,,0.999
352,6:CTrumpet,6:CTrumpet,,0.998
353,6:CTrumpet,6:CTrumpet,,0.998
354,6:CTrumpet,6:CTrumpet,,0.998
355,6:CTrumpet,6:CTrumpet,,0.999
356,6:CTrumpet,6:CTrumpet,,0.998
357,6:CTrumpet,6:CTrumpet,,0.998
358,6:CTrumpet,6:CTrumpet,,0.999
359,6:CTrumpet,6:CTrumpet,,0.898
360,6:CTrumpet,6:CTrumpet,,0.998
361,6:CTrumpet,6:CTrumpet,,0.998
362,6:CTrumpet,6:CTrumpet,,0.998
363,6:CTrumpet,19:BassSaxophone,+,0.799
364,6:CTrumpet,6:CTrumpet,,0.998
365,6:CTrumpet,6:CTrumpet,,0.799
366,6:CTrumpet,6:CTrumpet,,0.998
367,6:CTrumpet,6:CTrumpet,,0.998
368,6:CTrumpet,6:CTrumpet,,0.999
369,6:CTrumpet,6:CTrumpet,,0.998
370,6:CTrumpet,6:CTrumpet,,0.998
371,6:CTrumpet,6:CTrumpet,,0.999
372,6:CTrumpet,6:CTrumpet,,0.998
373,6:CTrumpet,6:CTrumpet,,0.898
374,6:CTrumpet,6:CTrumpet,,0.998
375,6:CTrumpet,6:CTrumpet,,0.998
376,6:CTrumpet,6:CTrumpet,,0.599
377,6:CTrumpet,6:CTrumpet,,0.999
378,6:CTrumpet,6:CTrumpet,,0.998
379,6:CTrumpet,6:CTrumpet,,0.998
380,6:CTrumpet,6:CTrumpet,,0.998
381,6:CTrumpet,6:CTrumpet,,0.999
382,6:CTrumpet,6:CTrumpet,,0.699
383,6:CTrumpet,6:CTrumpet,,0.998
384,6:CTrumpet,19:BassSaxophone,+,0.799
385,6:CTrumpet,6:CTrumpet,,0.998
386,6:CTrumpet,6:CTrumpet,,0.998
387,6:CTrumpet,3:DTrumpet,+,0.699
388,6:CTrumpet,6:CTrumpet,,0.998
389,6:CTrumpet,6:CTrumpet,,0.998
390,6:CTrumpet,6:CTrumpet,,0.998
391,6:CTrumpet,3:DTrumpet,+,0.599
392,6:CTrumpet,6:CTrumpet,,0.998
393,6:CTrumpet,6:CTrumpet,,0.998
394,6:CTrumpet,6:CTrumpet,,0.998
395,6:CTrumpet,6:CTrumpet,,0.898
396,6:CTrumpet,6:CTrumpet,,0.899
397,6:CTrumpet,6:CTrumpet,,0.998
398,6:CTrumpet,6:CTrumpet,,0.998
399,6:CTrumpet,6:CTrumpet,,0.998
400,6:CTrumpet,3:DTrumpet,+,0.599
401,6:CTrumpet,17:BaritoneSaxophone,+,0.799
402,6:CTrumpet,6:CTrumpet,,0.999
403,6:CTrumpet,17:BaritoneSaxophone,+,0.699
404,6:CTrumpet,6:CTrumpet,,0.998
405,6:CTrumpet,6:CTrumpet,,0.799
406,6:CTrumpet,6:CTrumpet,,0.998
407,6:CTrumpet,6:CTrumpet,,0.998
408,6:CTrumpet,6:CTrumpet,,0.998
409,6:CTrumpet,6:CTrumpet,,0.998
410,6:CTrumpet,6:CTrumpet,,0.998
411,6:CTrumpet,6:CTrumpet,,0.998
412,6:CTrumpet,6:CTrumpet,,0.998
413,6:CTrumpet,6:CTrumpet,,0.998
414,6:CTrumpet,6:CTrumpet,,0.998
415,6:CTrumpet,6:CTrumpet,,0.998
416,6:CTrumpet,6:CTrumpet,,0.798
417,6:CTrumpet,6:CTrumpet,,0.998
418,6:CTrumpet,6:CTrumpet,,0.998
419,6:CTrumpet,6:CTrumpet,,0.898
420,6:CTrumpet,3:DTrumpet,+,0.499
421,6:CTrumpet,6:CTrumpet,,0.998
422,6:CTrumpet,6:CTrumpet,,0.998
423,6:CTrumpet,6:CTrumpet,,0.899
424,6:CTrumpet,6:CTrumpet,,0.998
425,6:CTrumpet,6:CTrumpet,,0.799
426,6:CTrumpet,6:CTrumpet,,0.898
427,6:CTrumpet,6:CTrumpet,,0.998
428,6:CTrumpet,6:CTrumpet,,0.599
429,6:CTrumpet,6:CTrumpet,,0.899
430,6:CTrumpet,6:CTrumpet,,0.998
431,6:CTrumpet,6:CTrumpet,,0.998
432,6:CTrumpet,6:CTrumpet,,0.799
433,6:CTrumpet,6:CTrumpet,,0.998
434,6:CTrumpet,6:CTrumpet,,0.998
435,6:CTrumpet,6:CTrumpet,,0.998
436,6:CTrumpet,6:CTrumpet,,0.998
437,6:CTrumpet,6:CTrumpet,,0.898
438,6:CTrumpet,6:CTrumpet,,0.898
439,6:CTrumpet,6:CTrumpet,,0.899
440,6:CTrumpet,6:CTrumpet,,0.998
441,6:CTrumpet,6:CTrumpet,,0.998
442,6:CTrumpet,6:CTrumpet,,0.998
443,6:CTrumpet,6:CTrumpet,,0.998
444,6:CTrumpet,17:BaritoneSaxophone,+,0.799
445,6:CTrumpet,6:CTrumpet,,0.998
446,6:CTrumpet,6:CTrumpet,,0.998
447,6:CTrumpet,6:CTrumpet,,0.998
448,6:CTrumpet,6:CTrumpet,,0.998
449,6:CTrumpet,6:CTrumpet,,0.898
450,6:CTrumpet,6:CTrumpet,,0.998
451,6:CTrumpet,6:CTrumpet,,0.998
452,6:CTrumpet,3:DTrumpet,+,0.699
453,6:CTrumpet,6:CTrumpet,,0.998
454,6:CTrumpet,6:CTrumpet,,0.998
455,6:CTrumpet,6:CTrumpet,,0.998
456,6:CTrumpet,6:CTrumpet,,0.998
457,6:CTrumpet,6:CTrumpet,,0.998
458,6:CTrumpet,6:CTrumpet,,0.998
459,6:CTrumpet,6:CTrumpet,,0.998
460,6:CTrumpet,6:CTrumpet,,0.799
461,6:CTrumpet,6:CTrumpet,,0.999
462,6:CTrumpet,6:CTrumpet,,0.999
463,6:CTrumpet,6:CTrumpet,,0.998
464,6:CTrumpet,6:CTrumpet,,0.998
465,6:CTrumpet,6:CTrumpet,,0.998
466,6:CTrumpet,6:CTrumpet,,0.998
467,6:CTrumpet,6:CTrumpet,,0.998
468,6:CTrumpet,6:CTrumpet,,0.998
469,6:CTrumpet,6:CTrumpet,,0.998
470,6:CTrumpet,6:CTrumpet,,0.998
471,6:CTrumpet,3:DTrumpet,+,0.699
472,6:CTrumpet,3:DTrumpet,+,0.499
473,6:CTrumpet,6:CTrumpet,,0.998
474,6:CTrumpet,6:CTrumpet,,0.998
475,6:CTrumpet,6:CTrumpet,,0.998
476,6:CTrumpet,6:CTrumpet,,0.998
477,6:CTrumpet,6:CTrumpet,,0.998
478,6:CTrumpet,6:CTrumpet,,0.998
479,6:CTrumpet,6:CTrumpet,,0.998
480,6:CTrumpet,6:CTrumpet,,0.998
481,6:CTrumpet,6:CTrumpet,,0.998
482,6:CTrumpet,6:CTrumpet,,0.998
483,6:CTrumpet,6:CTrumpet,,0.998
484,6:CTrumpet,6:CTrumpet,,0.998
485,6:CTrumpet,6:CTrumpet,,0.998
486,6:CTrumpet,6:CTrumpet,,0.998
487,6:CTrumpet,6:CTrumpet,,0.998
488,6:CTrumpet,6:CTrumpet,,0.998
489,6:CTrumpet,6:CTrumpet,,0.998
490,6:CTrumpet,6:CTrumpet,,0.998
491,6:CTrumpet,3:DTrumpet,+,0.499
492,2:ElectricGuitar,5:Violin,+,0.998
493,2:ElectricGuitar,2:ElectricGuitar,,0.998
494,2:ElectricGuitar,2:ElectricGuitar,,0.998
495,2:ElectricGuitar,18:Viola,+,0.998
496,2:ElectricGuitar,2:ElectricGuitar,,0.998
497,2:ElectricGuitar,2:ElectricGuitar,,0.998
498,2:ElectricGuitar,2:ElectricGuitar,,0.898
499,2:ElectricGuitar,2:ElectricGuitar,,0.898
500,2:ElectricGuitar,2:ElectricGuitar,,0.799
501,2:ElectricGuitar,5:Violin,+,0.799
502,2:ElectricGuitar,5:Violin,+,0.798
503,2:ElectricGuitar,2:ElectricGuitar,,0.998
504,2:ElectricGuitar,2:ElectricGuitar,,0.998
505,2:ElectricGuitar,2:ElectricGuitar,,0.998
506,2:ElectricGuitar,5:Violin,+,0.998
507,2:ElectricGuitar,5:Violin,+,0.799
508,2:ElectricGuitar,5:Violin,+,0.998
509,2:ElectricGuitar,5:Violin,+,0.898
510,2:ElectricGuitar,2:ElectricGuitar,,0.998
511,2:ElectricGuitar,2:ElectricGuitar,,0.998
512,2:ElectricGuitar,5:Violin,+,0.998
513,2:ElectricGuitar,2:ElectricGuitar,,0.998
514,2:ElectricGuitar,2:ElectricGuitar,,0.998
515,2:ElectricGuitar,2:ElectricGuitar,,0.998
516,2:ElectricGuitar,5:Violin,+,0.998
517,2:ElectricGuitar,5:Violin,+,0.798
518,2:ElectricGuitar,5:Violin,+,0.998
519,2:ElectricGuitar,5:Violin,+,0.998
520,2:ElectricGuitar,2:ElectricGuitar,,0.998
521,2:ElectricGuitar,2:ElectricGuitar,,0.699
522,2:ElectricGuitar,2:ElectricGuitar,,0.998
523,2:ElectricGuitar,5:Violin,+,0.998
524,2:ElectricGuitar,2:ElectricGuitar,,0.998
525,2:ElectricGuitar,5:Violin,+,0.599
526,2:ElectricGuitar,18:Viola,+,0.998
527,2:ElectricGuitar,2:ElectricGuitar,,0.599
528,2:ElectricGuitar,5:Violin,+,0.998
529,2:ElectricGuitar,5:Violin,+,0.998
530,2:ElectricGuitar,2:ElectricGuitar,,0.998
531,2:ElectricGuitar,5:Violin,+,0.998
532,2:ElectricGuitar,5:Violin,+,0.998
533,2:ElectricGuitar,5:Violin,+,0.998
534,2:ElectricGuitar,5:Violin,+,0.799
535,2:ElectricGuitar,5:Violin,+,0.998
536,2:ElectricGuitar,5:Violin,+,0.998
537,2:ElectricGuitar,2:ElectricGuitar,,0.999
538,2:ElectricGuitar,5:Violin,+,0.799
539,2:ElectricGuitar,5:Violin,+,0.799
540,2:ElectricGuitar,5:Violin,+,0.998
541,2:ElectricGuitar,5:Violin,+,0.799
542,2:ElectricGuitar,5:Violin,+,0.998
543,2:ElectricGuitar,2:ElectricGuitar,,0.998
544,2:ElectricGuitar,5:Violin,+,0.998
545,2:ElectricGuitar,5:Violin,+,0.898
546,2:ElectricGuitar,5:Violin,+,0.998
547,2:ElectricGuitar,5:Violin,+,0.998
548,2:ElectricGuitar,5:Violin,+,0.998
549,2:ElectricGuitar,18:Viola,+,0.998
550,2:ElectricGuitar,5:Violin,+,0.998
551,2:ElectricGuitar,5:Violin,+,0.898
552,2:ElectricGuitar,5:Violin,+,0.998
553,2:ElectricGuitar,5:Violin,+,0.998
554,2:ElectricGuitar,5:Violin,+,0.998
555,2:ElectricGuitar,5:Violin,+,0.799
556,2:ElectricGuitar,5:Violin,+,0.599
557,2:ElectricGuitar,5:Violin,+,0.998
558,2:ElectricGuitar,5:Violin,+,0.998
559,2:ElectricGuitar,5:Violin,+,0.998
560,2:ElectricGuitar,5:Violin,+,0.998
561,2:ElectricGuitar,5:Violin,+,0.998
562,2:ElectricGuitar,5:Violin,+,0.998
563,2:ElectricGuitar,5:Violin,+,0.998
564,2:ElectricGuitar,5:Violin,+,0.998
565,2:ElectricGuitar,5:Violin,+,0.998
566,2:ElectricGuitar,5:Violin,+,0.998
567,2:ElectricGuitar,5:Violin,+,0.998
568,2:ElectricGuitar,2:ElectricGuitar,,0.898
569,2:ElectricGuitar,5:Violin,+,0.998
570,2:ElectricGuitar,5:Violin,+,0.998
571,2:ElectricGuitar,5:Violin,+,0.998
572,2:ElectricGuitar,2:ElectricGuitar,,0.999
573,2:ElectricGuitar,5:Violin,+,0.799
574,2:ElectricGuitar,5:Violin,+,0.998
575,2:ElectricGuitar,5:Violin,+,0.799
576,2:ElectricGuitar,5:Violin,+,0.998
577,2:ElectricGuitar,18:Viola,+,0.898
578,2:ElectricGuitar,5:Violin,+,0.998
579,2:ElectricGuitar,5:Violin,+,0.998
580,2:ElectricGuitar,5:Violin,+,0.998
581,2:ElectricGuitar,5:Violin,+,0.799
582,2:ElectricGuitar,2:ElectricGuitar,,0.998
583,2:ElectricGuitar,5:Violin,+,0.699
584,2:ElectricGuitar,2:ElectricGuitar,,0.998
585,2:ElectricGuitar,5:Violin,+,0.799
586,2:ElectricGuitar,5:Violin,+,0.699
587,2:ElectricGuitar,2:ElectricGuitar,,0.998
588,2:ElectricGuitar,5:Violin,+,0.998
589,2:ElectricGuitar,5:Violin,+,0.998
590,2:ElectricGuitar,5:Violin,+,0.998
591,2:ElectricGuitar,2:ElectricGuitar,,0.699
592,2:ElectricGuitar,5:Violin,+,0.799
593,2:ElectricGuitar,18:Viola,+,0.998
594,2:ElectricGuitar,5:Violin,+,0.998
595,2:ElectricGuitar,18:Viola,+,0.998
596,2:ElectricGuitar,5:Violin,+,0.599
597,2:ElectricGuitar,5:Violin,+,0.699
598,2:ElectricGuitar,5:Violin,+,0.998
599,2:ElectricGuitar,5:Violin,+,0.998
600,2:ElectricGuitar,5:Violin,+,0.599
601,2:ElectricGuitar,2:ElectricGuitar,,0.999
602,2:ElectricGuitar,5:Violin,+,0.998
603,2:ElectricGuitar,5:Violin,+,0.898
604,2:ElectricGuitar,5:Violin,+,0.998
605,2:ElectricGuitar,5:Violin,+,0.799
606,2:ElectricGuitar,5:Violin,+,0.799
607,2:ElectricGuitar,2:ElectricGuitar,,0.998
608,2:ElectricGuitar,2:ElectricGuitar,,0.998
609,2:ElectricGuitar,5:Violin,+,0.998
610,2:ElectricGuitar,5:Violin,+,0.899
611,2:ElectricGuitar,2:ElectricGuitar,,0.998
612,2:ElectricGuitar,5:Violin,+,0.898
613,2:ElectricGuitar,5:Violin,+,0.998
614,2:ElectricGuitar,18:Viola,+,0.599
615,2:ElectricGuitar,2:ElectricGuitar,,0.998
616,2:ElectricGuitar,5:Violin,+,0.599
617,2:ElectricGuitar,5:Violin,+,0.998
618,2:ElectricGuitar,2:ElectricGuitar,,0.898
619,2:ElectricGuitar,5:Violin,+,0.798
620,2:ElectricGuitar,5:Violin,+,0.799
621,2:ElectricGuitar,2:ElectricGuitar,,0.998
622,2:ElectricGuitar,2:ElectricGuitar,,0.998
623,21:AcousticBass,5:Violin,+,0.998
624,21:AcousticBass,5:Violin,+,0.998
625,21:AcousticBass,5:Violin,+,0.998
626,21:AcousticBass,5:Violin,+,0.998
627,21:AcousticBass,5:Violin,+,0.998
628,21:AcousticBass,21:AcousticBass,,0.998
629,21:AcousticBass,5:Violin,+,0.998
630,21:AcousticBass,5:Violin,+,0.998
631,21:AcousticBass,5:Violin,+,0.998
632,21:AcousticBass,5:Violin,+,0.998
633,21:AcousticBass,5:Violin,+,0.998
634,21:AcousticBass,21:AcousticBass,,0.998
635,21:AcousticBass,5:Violin,+,0.998
636,21:AcousticBass,21:AcousticBass,,0.998
637,21:AcousticBass,21:AcousticBass,,0.998
638,21:AcousticBass,5:Violin,+,0.998
639,21:AcousticBass,21:AcousticBass,,0.998
640,21:AcousticBass,21:AcousticBass,,0.998
641,21:AcousticBass,21:AcousticBass,,0.998
642,21:AcousticBass,5:Violin,+,0.998
643,21:AcousticBass,21:AcousticBass,,0.998
644,21:AcousticBass,5:Violin,+,0.998
645,21:AcousticBass,21:AcousticBass,,0.799
646,21:AcousticBass,5:Violin,+,0.998
647,21:AcousticBass,21:AcousticBass,,0.998
648,21:AcousticBass,5:Violin,+,0.998
649,21:AcousticBass,21:AcousticBass,,0.998
650,21:AcousticBass,5:Violin,+,0.998
651,21:AcousticBass,21:AcousticBass,,0.999
652,21:AcousticBass,5:Violin,+,0.998
653,21:AcousticBass,21:AcousticBass,,0.998
654,21:AcousticBass,5:Violin,+,0.998
655,21:AcousticBass,21:AcousticBass,,0.998
656,21:AcousticBass,5:Violin,+,0.998
657,21:AcousticBass,21:AcousticBass,,0.799
658,21:AcousticBass,5:Violin,+,0.998
659,21:AcousticBass,5:Violin,+,0.998
660,21:AcousticBass,5:Violin,+,0.998
661,21:AcousticBass,5:Violin,+,0.998
662,21:AcousticBass,5:Violin,+,0.998
663,21:AcousticBass,21:AcousticBass,,0.998
664,21:AcousticBass,5:Violin,+,0.998
665,21:AcousticBass,5:Violin,+,0.998
666,21:AcousticBass,21:AcousticBass,,0.998
667,21:AcousticBass,5:Violin,+,0.998
668,21:AcousticBass,21:AcousticBass,,0.998
669,21:AcousticBass,5:Violin,+,0.998
670,21:AcousticBass,5:Violin,+,0.998
671,21:AcousticBass,5:Violin,+,0.998
672,21:AcousticBass,5:Violin,+,0.998
673,21:AcousticBass,5:Violin,+,0.998
674,21:AcousticBass,5:Violin,+,0.998
675,21:AcousticBass,5:Violin,+,0.998
676,21:AcousticBass,5:Violin,+,0.998
677,21:AcousticBass,21:AcousticBass,,0.999
678,21:AcousticBass,5:Violin,+,0.998
679,21:AcousticBass,5:Violin,+,0.998
680,21:AcousticBass,21:AcousticBass,,0.998
681,21:AcousticBass,5:Violin,+,0.999
682,21:AcousticBass,5:Violin,+,0.998
683,21:AcousticBass,21:AcousticBass,,0.898
684,21:AcousticBass,5:Violin,+,0.998
685,21:AcousticBass,21:AcousticBass,,0.998
686,21:AcousticBass,5:Violin,+,0.998
687,21:AcousticBass,5:Violin,+,0.998
688,21:AcousticBass,5:Violin,+,0.998
689,21:AcousticBass,5:Violin,+,0.998
690,21:AcousticBass,21:AcousticBass,,0.998
691,21:AcousticBass,21:AcousticBass,,0.998
692,21:AcousticBass,5:Violin,+,0.998
693,21:AcousticBass,21:AcousticBass,,0.998
694,21:AcousticBass,5:Violin,+,0.998
695,21:AcousticBass,21:AcousticBass,,0.998
696,21:AcousticBass,5:Violin,+,0.998
697,21:AcousticBass,5:Violin,+,0.998
698,21:AcousticBass,5:Violin,+,0.998
699,21:AcousticBass,5:Violin,+,0.998
700,21:AcousticBass,21:AcousticBass,,0.998
701,21:AcousticBass,5:Violin,+,0.998
702,21:AcousticBass,5:Violin,+,0.998
703,7:B-flatclarinet,7:B-flatclarinet,,0.998
704,7:B-flatclarinet,7:B-flatclarinet,,0.998
705,7:B-flatclarinet,7:B-flatclarinet,,0.998
706,7:B-flatclarinet,7:B-flatclarinet,,0.999
707,7:B-flatclarinet,7:B-flatclarinet,,0.998
708,7:B-flatclarinet,7:B-flatclarinet,,0.998
709,7:B-flatclarinet,7:B-flatclarinet,,0.998
710,7:B-flatclarinet,7:B-flatclarinet,,0.998
711,7:B-flatclarinet,7:B-flatclarinet,,0.998
712,7:B-flatclarinet,7:B-flatclarinet,,0.998
713,7:B-flatclarinet,7:B-flatclarinet,,0.998
714,7:B-flatclarinet,7:B-flatclarinet,,0.998
715,7:B-flatclarinet,7:B-flatclarinet,,0.998
716,7:B-flatclarinet,7:B-flatclarinet,,0.998
717,7:B-flatclarinet,7:B-flatclarinet,,0.998
